ticker,trade_date,close,volume,dollar_volume,as_of,source,fetched_at
CYCP,2025-12-26,16.5495,2424242.42,40120000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2025-12-29,16.599,2424242.42,40240000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2025-12-30,16.6485,2424242.42,40360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2025-12-31,16.3515,2424242.42,39640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-01,16.401,2424242.42,39760000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-02,16.4505,2424242.42,39880000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-05,16.5,2424242.42,40000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-06,16.5495,2424242.42,40120000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-07,16.599,2424242.42,40240000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-08,16.6485,2424242.42,40360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-09,16.3515,2424242.42,39640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-12,16.401,2424242.42,39760000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-13,16.4505,2424242.42,39880000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-14,16.5,2424242.42,40000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-15,16.5495,2424242.42,40120000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
CYCP,2026-01-16,16.599,2424242.42,40240000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-15,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-16,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-17,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-18,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-19,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-22,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-23,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-24,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-25,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-26,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-29,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-09-30,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-01,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-02,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-03,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-06,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-07,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-08,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-09,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-10,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-13,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-14,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-15,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-16,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-17,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-20,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-21,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-22,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-23,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-24,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-27,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-28,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-29,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-30,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-10-31,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-03,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-04,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-05,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-06,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-07,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-10,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-11,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-12,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-13,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-14,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-17,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-18,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-19,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-20,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-21,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-24,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-25,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-26,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-27,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-11-28,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-01,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-02,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-03,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-04,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-05,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-08,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-09,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-10,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-11,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-12,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-15,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-16,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-17,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-18,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-19,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-22,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-23,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-24,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-25,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-26,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-29,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-30,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2025-12-31,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-01,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-02,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-05,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-06,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-07,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-08,26.7385,2641509.43,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-09,26.2615,2641509.43,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-12,26.341,2641509.43,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-13,26.4205,2641509.43,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-14,26.5,2641509.43,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-15,26.5795,2641509.43,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
DILU,2026-01-16,26.659,2641509.43,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-15,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-16,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-17,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-18,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-19,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-22,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-23,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-24,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-25,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-26,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-29,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-09-30,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-01,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-02,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-03,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-06,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-07,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-08,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-09,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-10,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-13,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-14,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-15,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-16,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-17,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-20,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-21,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-22,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-23,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-24,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-27,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-28,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-29,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-30,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-10-31,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-03,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-04,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-05,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-06,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-07,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-10,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-11,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-12,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-13,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-14,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-17,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-18,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-19,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-20,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-21,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-24,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-25,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-26,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-27,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-11-28,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-01,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-02,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-03,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-04,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-05,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-08,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-09,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-10,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-11,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-12,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-15,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-16,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-17,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-18,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-19,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-22,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-23,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-24,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-25,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-26,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-29,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-30,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2025-12-31,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-01,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-02,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-05,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-06,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-07,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-08,49.8446,1417004.05,70630000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-09,48.9554,1417004.05,69370000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-12,49.1036,1417004.05,69580000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-13,49.2518,1417004.05,69790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-14,49.4,1417004.05,70000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-15,49.5482,1417004.05,70210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BYBK,2026-01-16,49.6964,1417004.05,70420000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-15,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-16,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-17,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-18,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-19,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-22,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-23,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-24,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-25,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-26,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-29,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-09-30,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-01,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-02,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-03,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-06,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-07,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-08,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-09,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-10,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-13,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-14,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-15,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-16,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-17,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-20,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-21,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-22,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-23,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-24,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-27,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-28,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-29,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-30,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-10-31,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-03,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-04,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-05,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-06,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-07,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-10,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-11,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-12,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-13,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-14,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-17,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-18,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-19,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-20,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-21,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-24,27.832,2142857.14,59640000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-25,27.916,2142857.14,59820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-26,28.0,2142857.14,60000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-27,28.084,2142857.14,60180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-11-28,28.168,2142857.14,60360000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-12-01,28.252,2142857.14,60540000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
GROW,2025-12-02,27.748,2142857.14,59460000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
